-MjD-ctATv1ykbHuY-Pb_A_201,CAUh3lGqeYu0sVO-EUhZ6Q_201,right,137.122.64.25
R5_KBt9XoNr4KHXfhdKS-Q_201,K_kY10axrkgRn42SXkmVUA_201,right,137.122.64.25
Qp5YuR2oASrTaUBeddb1BQ_201,3If-d1x10UFJa64hqM-u6g_201,left,137.122.64.25
fS8enmicQa-mrbpFBM4W7Q_201,3srDuD3cU0QkH5YUGijyog_201,left,137.122.64.25
M7j56kcSwdl1UUaPkWTN3A_201,q9H0wYdV0dDzSHFh-qfoDg_201,No preference,137.122.64.25
IC-UUxhTpxuIsgk4tkfF7Q_201,U55VSj2AhUp3vvPm3MQfbQ_201,No preference,137.122.64.25
g0-Sty_mQnKw6SQPOrdVZw_201,rbo1lxJYlaDXbAxVZYzJuw_201,right,137.122.64.25
xA0uP4fAY80coQjdLqrbmA_201,5aQeS8Tgthco7MTe7bKZtg_201,No preference,137.122.64.25
zOgnN-RQB7KC2jQDenw5Jg_201,BGAzUotlbFJ7BpXohw_HaQ_201,right,137.122.64.25
3RHApwaH0Y0xmWTiObIAPQ_201,ka3_U2reWOIWQN9AVl-0cg_201,right,137.122.64.25
bQJdKQou2PAwR6ah5TSe5Q_201,IVYt7hw81FnvaOGX-u-A_w_201,right,137.122.64.25
PNtXweSIZi76ROeK88vyIQ_201,_E839HX0uyY5YhkqUkNN6Q_201,No preference,137.122.64.25
RX97M0_KGdPl68l6c0bfRg_201,g-Tt318M-M1Es_7Yqs3iKA_201,right,137.122.64.25
xnaeDazS-PaAfwRe1mO46Q_201,g0-Sty_mQnKw6SQPOrdVZw_201,left,137.122.64.25
-VZNRQmzTUeA7aQhmvJZsg_201,QuYwCQBKSLh0A7t_bFFrpw_201,right,137.122.64.25
C1RFr4xbnfpibo0VxoCqDQ_201,pkWTJ9YE__kY1iQJ45n2fw_201,No preference,137.122.64.25
LMEDpkU_2xyq_musGoQWcA_201,SKApCvLHkkPx80HAuMUcMw_201,left,137.122.64.25
WjH5zm-Z0gV_URSlsltlkA_201,7O_2wmE2kdAwgfgkd0S35A_201,right,137.122.64.25
lGELY-z2WOJ6fxCycAASTg_201,SU-2oxwD9L1AxbsRAWoTkA_201,left,137.122.64.25
Q9Bd4m7MLfcja_IVbe4Fkg_201,MlWtkPCTmETtEd5QscKkjA_201,right,137.122.64.25
peaisMnVipDwgfxRHnlWWQ_201,9owceBsmxTwodx4HrFgJfw_201,right,137.122.64.25
8lF9WtTPcF4Z6EB0jkYoDg_201,Y14eBAQgXb2csKVuei9H-A_201,right,137.122.64.25
2Y71gxHiFXQmeiwqmPTQvQ_201,paWrLx8rxCIuFgIvbMZ22Q_201,right,137.122.64.25
gRQxSZ1v7ILZbAfCh85JaQ_201,87lRytKbj9wWofXzCiaWKA_201,No preference,137.122.64.25
MfcCuH4pOjIaS-8TYjkf_w_201,3HhS-Qj9BFoyBvn6uA33Lw_201,left,137.122.64.25
jUBrec19dZkvvgCdvSV3iQ_201,siDBEt_zvoiAlTbpY9WkvA_201,left,137.122.64.25
kmBC3B93TrFQBxvSElSW9g_201,tfvZ93PAxHwgwOvkmzVx7g_201,right,137.122.64.25
Z7UROdHnTb6LwzgMCLZaqA_201,C1lI8dBBOhOrFgDiSdJfGw_201,left,137.122.64.25
24oXfkgsOtjnnp1qbAflrA_201,NmH87dJ8HQspok3uhxQ85w_201,left,137.122.64.25
YByrzICNQAl7CakzmZonOw_201,B_vgl2oP7SMuCbiqJIArSw_201,right,137.122.64.25
ZQ-YyvPufrGkdFodeaGmiw_201,G3ddJKuNnaH9R4FFu8_MFA_201,No preference,137.122.64.25
F0Kd4kC1q9fa2fyDfBl_xg_201,8C8C0aWxut0E8-XHaKCalg_201,left,137.122.64.25
tE8dZapXZG8kBbo7aF64dQ_201,WaPA9we8EIaKrjrobuT1RA_201,right,137.122.64.25
q6_yX6TUYXUBsdFvz2np5A_201,92AOaGYuRr8E19FJTjKACw_201,No preference,137.122.64.25
N2YsmSeLTd1qHrqKyx7bPw_201,gdvjx3uHm06qCfLsfgk0zQ_201,left,137.122.64.25
b0EWAcUU46xYUZ2k8v0rew_201,tO1nXF4s6i7e_t9k8khSRQ_201,left,137.122.64.25
fS8enmicQa-mrbpFBM4W7Q_201,3srDuD3cU0QkH5YUGijyog_201,left,137.122.64.25
eCDcPTbawY2wsJzskoO0qA_201,-dzDEaZm378_51JeB915EQ_201,right,137.122.64.25
RoWyTyn1Fu7wpJzF0c9mDw_201,ixn6lgjbExCu-x8pHO1X2g_201,No preference,137.122.64.25
EPRHgd97Wk37pZgyztG4lw_201,mt8mqhJ954FXA7wFMdgzZQ_201,left,137.122.64.25
rm63LRECfYEmIlEM7oS2EQ_201,uPmfCgs8SjSF76hoqAW4-A_201,right,137.122.64.25
L9JFlHImzE302AOlpoM04g_201,d8b2p2YiBv_nzIsW9ZVFvA_201,right,137.122.64.25
9qAwMYucvUX6etIsOGZZGA_201,gBdlgVfgk8xeQetOa9oDAg_201,left,137.122.64.25
hn_BV0k4AAAUBMS59JqNCQ_201,wXpgrsvcVbzi1lDREBt0pg_201,left,137.122.64.25
ATs2UlBJeu0nZmT_c136ww_201,Q2tTRJjGt2w_tQLxPtkblQ_201,right,137.122.64.25
p7cbnQxuOuO2VHhZN9_tyg_201,dmX40bLb0Q1D5GrNXB5YvA_201,left,137.122.64.25
U4lCqH8RYCPocT3INf_Kew_201,HrXxiFillXzVoa8oafKjsQ_201,left,137.122.64.25
iWNZTVyYvJzajXqQ1wOtSQ_201,VnEiTFmCrF8E97q5P7uaFg_201,left,137.122.64.25
eIsEMt6m_iAS2n7Pxz8rCw_201,nBr3uS_KiyHmuN8vofwqig_201,left,137.122.64.25
-FDrmzRN6kZ-tjMYZn9gqA_201,vjUW6HHmr3GfiYoQNWowQA_201,left,137.122.64.25
d9u0Ki_OeTIMH9cB1pyZog_201,tZvzF8GYC4GCTxt1HYdA8g_201,No preference,137.122.64.25
e82GePtE2mRSXPOvA2Y4Hg_201,ERs6Q4W9X2bgquf-av-8Bw_201,left,137.122.64.25
8cofuPe7gHW_WeBegbN5Bw_201,KBQvd-D6vIm-JbYfIB8P_g_201,left,137.122.64.25
HlTk-d5L3T2Nv0IY0sx5pg_201,DByPTb33uq9ZbsFjubAjxQ_201,left,137.122.64.25
Xpw7V5_jdxLMey9IMfbaxg_201,U_35Mw-s8m-Nhz8QkzMS5w_201,left,137.122.64.25
hud10LQaeV1xRLHvHJ6ZQQ_201,zThkDINPrMfgqtt0zbuJRQ_201,right,137.122.64.25
_Hhn0sbIdPajNjXLsFkIpQ_201,-0uWVoa_qV23ifTuXIcdOg_201,right,137.122.64.25
t6-jHBTckC4PAZ_9pvUlGQ_201,LL5BeZAZHVGVhaQbbDYorg_201,left,137.122.64.25
m0DinhEL9cGAkzo1mJrW2w_201,-t8iBgjPLTdByHA5NXIO3g_201,left,137.122.64.25
GviY2HUTyovSXut_ZLlb0w_201,w57nlR3ht0ntV1jJ__xypw_201,left,137.122.64.25
WADc9Lyfnd33TgZkQKrR6Q_201,ql0P3omzD01JVQkcDP8t1g_201,right,137.122.64.25
NszMY6T_uvNZNFYUKII7sw_201,VCrkHOdGcO_7BBhzxQUXwQ_201,left,137.122.64.25
teG8R3c8kUD5US9oQ5QErQ_201,enYyoFvTLKPw8dCo-GnE-A_201,right,137.122.64.25
9K-KUeK1zQSkkvLuTXGTrg_201,feQ2HE29od7cxHjyURrsDg_201,right,137.122.64.25
NUI5KjkxIMWvPZ6uvsnEBg_201,yQ7j7wfwm6jamuzQke_0fg_201,No preference,137.122.64.25
8H9_LmDC9lTMGdynBzLZww_201,3jlBbns4MTSXJLpyQs2XcQ_201,left,137.122.64.25
NVbct-eyvkb5iVXCSBxt2Q_201,nMPIkZlAY9pPFTPDdX8waw_201,left,137.122.64.25
FMqTQ5k1SRda3nT7XUXcRA_201,qP5zIEUo2Q8XFGpCNHOI4Q_201,left,137.122.64.25
7HCO_LRf_aJaYyGRz-VhZA_201,Di_WyR5vK0DL2AdPALruVg_201,No preference,137.122.64.25
CuPkIH7TOtx2pjzaR07BEg_201,lA-5oNVDMA-eYqQU8gXGow_201,left,137.122.64.25
hpyGKCYZ3RumkFBU-9oYww_201,8H9_LmDC9lTMGdynBzLZww_201,right,137.122.64.25
mnuBMu8c2OEkqY8yoV1MEQ_201,VwZwuAS8LSH_s9vHcannQQ_201,right,137.122.64.25
30BuJC7_yKEJHMsXDwaplw_201,vagjIXv1AW9wjgoz7Yfexg_201,No preference,137.122.64.25
WlL9ZaEaiwuzjb2T_hGFPA_201,TtmueFEXk5GkheREFRVk5g_201,left,137.122.64.25
-FrUAzo8MEYsRu9GvJR08g_201,J6AksttCRA4WvIn58W2JTQ_201,left,137.122.64.25
v9c2IaX6iSk7coapWSlTgg_201,Dt-N1NQihrBJJoHWtXdalQ_201,left,137.122.64.25
T5N1xa3F9c7cyX3YM1FhFQ_201,SbYEtn23DVUwqwUUA8L5Zw_201,left,137.122.64.25
HKMcEpNwnBqXsYmcayadnQ_201,xFGIhN3uHT_Iqrs9K18uOg_201,right,137.122.64.25
aVzKQYAqgnHvo57Haw9xvA_201,odz9jII2Eumq424mwKOkGA_201,right,137.122.64.25
5QbJc0L9v5xYfDwttkP0tA_201,zJOl__jPQ871q4e7SuFVtg_201,left,137.122.64.25
qsyxPydBmnsB1cpOw2Kx2Q_201,yfE2usqN34yUSo90bT5TXQ_201,left,137.122.64.25
IYEpDkaz3Alay7Cb15HVVw_201,6dU5nssDNkp1h-VDSQEfXg_201,left,137.122.64.25
5lbDgoXG9GFKZl6_zZ9X6w_201,pWW6oNunDdzkrsmEhvikLQ_201,left,137.122.64.25
X7BudMZfmXxCiUIYec3qig_201,l52uoN0bSN3GQU78FBR96g_201,right,137.122.64.25
eDZSNMY8xnMsh_SY6FEB1A_201,mEwVYPOqOXcz6qmHxAfjhg_201,left,137.122.64.25
OTV79zeDA4-v7pX1AllA7w_201,fXRRW4r3NQE1WYP_dtlPyA_201,right,137.122.64.25
r8gmjN3Js5gBV9P4rFAtrw_201,t18b4yaR_aioOH3FXjGe5A_201,right,137.122.64.25
ww12hWtviSMeDDb_IwzewQ_201,mvG7kafFKq0jQxvhXqr56Q_201,No preference,137.122.64.25
xZFncFhIgru7Tf19D97F_g_201,9kDjWZq8sRNOthLMFPSDxg_201,left,137.122.64.25
IHjMDR47r8qjCU0ZiXvO4g_201,BGXmMeFFgRKkL4jCQG0AZQ_201,right,137.122.64.25
1vQ1z3UErIBNoscEd4KqUg_201,vmDMut_eer76WVV2nJwrLQ_201,left,137.122.64.25
GCnktAmdGSm-9h3QPm09oQ_201,zGLcqWDKzJd7SRaQbfp1-Q_201,right,137.122.64.25
qFLHFUE3kQ2NvjOT4IeY_g_201,xqdE-JMIefDnSTPK69jIPg_201,right,137.122.64.25
K6cWIkqVALWojiPKCmOHig_201,D7xY_-IDta4Y2kBJ-9Jutg_201,right,137.122.64.25
L94Qh3uG73FERZyRNf9UkQ_201,B2xrvrPvVxrvGPB_1AFNCw_201,right,137.122.64.25
K3JSuQcGIV1v0Zy4nNZ_Dw_201,fH2cLaGrWfGmw1R10RAcJQ_201,right,137.122.64.25
uYJ5X3okzflg4b_38J7gvA_201,Ixfj2hVGHDQ9yK7BM2SDWg_201,right,137.122.64.25
hCXRf6Pi6EgZ7TXzx9wUfw_201,wPGU8Ganw00ZZCBX1-FrCg_201,right,137.122.64.25
KUwIVyqFP_yN_S72zXJJYw_201,YhPw4J_Jscr0JA20eazBIQ_201,left,137.122.64.25
IHXtsGEyKp30be1Xtdy2aQ_201,h95Eo7DvSy-j8mFgRPZt4Q_201,left,137.122.64.25
oj5bfxD85vATbndQpfNgvA_201,WpoBHcpPrSp-pIS4zw-wKA_201,No preference,137.122.64.25
omDNZSCAsBuQw7CSFPhW-w_201,80aJM1uqm_zyoXHHWQ-96w_201,left,137.122.64.25
m0DinhEL9cGAkzo1mJrW2w_201,wJQEvd8_KQvFplduVeUZrg_201,No preference,137.122.64.25
Rzd1duXJXsNaXcKR9xepZw_201,MQyXSsF2jiQSj8PO01rcnQ_201,right,137.122.64.25
6GRalZf-lVUj4hMip4ay2Q_201,GtWMm-hSjda0KF5ZLjvpiA_201,left,137.122.64.25
J5gZV885zQMqV6w6OGjIZQ_201,4Egy-iz-Eo704RbOSCTHog_201,left,137.122.64.25
fc1lEICxu5TTX7AqEqhljw_201,WC_2WIVUC9Dz6YajJFVv7A_201,right,137.122.64.25
vS8YBQu86p_T06v31EwtXA_201,-a3xp1opaA_kuMnnz6xz3w_201,left,137.122.64.25
Evqbm0HLPHdKCxpQ0vXupw_201,VAjCndqY1uAi1diVG3--0g_201,left,137.122.64.25
ilpeG_NnuPH2cdJdMHZg2g_201,1IvNGAPulr78EQtLmPIuww_201,No preference,137.122.64.25
G1J2EDc3bJ9-CwHYQjFcBQ_201,7y6Sb5u2xZSAM9HuwA_KKQ_201,No preference,137.122.64.25
BomufjvyHlKUEWJwOqTpWQ_201,_ikPY0RlII3DdAPbJqbNGA_201,right,137.122.64.25
MBsfmi9IwlXJwmVhINnjtg_201,WdXPsv967m60XRLfDXepmQ_201,left,137.122.64.25
_SXAum2ngVMmJajOBfLjRg_201,ICYwa6QdVSrDqNj0lcarpg_201,left,137.122.64.25
sgQiqokYPMGH--VEFVvB8A_201,U-HIbTf8Le-W3iEJoQa3mw_201,No preference,137.122.64.25
ilgwkOj-sFzyDq04R5PY5Q_201,68hgfYB-b63s-tyFtSfR4w_201,right,137.122.64.25
66Wa4PKskSR14U0OuTeW1A_201,WJU3tznyNV31QAzMVIcwWA_201,No preference,137.122.64.25
PmtbcTmXDjSzla8lWOCt7w_201,CrCXOYng9ZGlF5BebCYhGg_201,left,137.122.64.25
_c1-NArpespUotP8h1cWLA_201,4d2QJ19jn9w8z0U6w7fQsw_201,right,137.122.64.25
NhDZ8XqpFd1R_Odo9TE8Rg_201,dzCRYXhXWRp7sJAX37hL3g_201,right,137.122.64.25
PBuEa-528z8SNd0xGFmVLQ_201,W4p2rYkGxDtf_H4uG_yieA_201,left,137.122.64.25
-5AH4T7Be29GrR1yKnxckg_201,hmgeZbaqEpwWM6ZFAjRcCQ_201,left,137.122.64.25
iJNat5mgAZtF6u49LXZjpQ_201,GLyChVbHIETJvOlh1u0ghw_201,left,137.122.64.25
Hnoty4Hn91TF-LnqLJCg_A_201,Y7BoSPCHxW9Fcar1wOS3ow_201,right,137.122.64.25
pmvaeZK2RuNPV1wNCoFIEg_201,xGmjFb6QZxVz75ZBrfdUSw_201,left,137.122.64.25
mHTcb9dZVFnXfjho8kzTcw_201,KisLKG3GXajuJaHmifnWug_201,left,137.122.64.25
BegU-uPgMRV-RUE6AlHHbA_201,LkPbTJApvOSzOiyKewH3lg_201,left,137.122.64.25
ZQZRWFHa4qid_baDRCctSQ_201,nM00yh775nf2buuRb_5ukA_201,right,137.122.64.25
kAuw2IZ5P672SG5oYbv4CQ_201,e36STaaSEZ4HahSpRwcm2A_201,left,137.122.64.25
-r0IOXpGc83A1SB18mj34Q_201,SFrpZeBbHmn3h5ypecqIqQ_201,right,137.122.64.25
1AzhgJgt2pMXfTp9DwjE5Q_201,2UnW68R7Yp5pmn33FkPjTw_201,right,137.122.64.25
FiBhyarI1NmPgrm6TA_ZnQ_201,PmweOTD4EvYpQThrgIcLKA_201,No preference,137.122.64.25
WQNxq1MSMiwaIgOt5elSog_201,mDpYkr5il35YYre7DTNb8w_201,left,137.122.64.25
JUssIMa4QeUWBcwiUEocrg_201,Jz1OiwRKwDSx8ZiXzEe-JA_201,left,137.122.64.25
Bkt2FHx6OxkhE1iwyf88ig_201,9dmAqCvftuc7ZFvbbOoY9A_201,right,137.122.64.25
Ahgh2Z_2zYGPZ9zu_fRcwA_201,AZD59HXd9kMRwPi16hEjvQ_201,left,137.122.64.25
h9ilG2aV9KNm4SMkMVOjNw_201,dsiS9fUcoo1Ef_DAMEBTKQ_201,right,137.122.64.25
ylq-c8kqTdOBCa5P2VvoNg_201,dnvKuwQgxYY4N-ftIy7FxA_201,right,137.122.64.25
Rs5Igz8DSOhPRrtSnlLNFA_201,5c0wOd7m1I2NH-zGcM1I5w_201,No preference,137.122.64.25
O_GmzAuSMw7VqK5Xo-AsnQ_201,qa_AFj9qXhshI-R4OdbrnA_201,right,137.122.64.25
gisQaPu_DzTcGvodW4rOjw_201,ZsJa5repHy9-I_gBWzT6ig_201,right,137.122.64.25
FOR-aRxzgS-hrPN_s0NJhg_201,botffpJ7yJOHc35Hj_hjsA_201,left,137.122.64.25
vpS0d8LU4ey638HIFFq95g_201,nv-8vkfcN4vUJnHFmTuToQ_201,left,137.122.64.25
Lue4YMlM5mvbsd1PXpObFg_201,0E136pmAgCWvBpQ09HYeRw_201,left,137.122.64.25
PLhvIUADAq9Vg7l7f3nqVg_201,7PcctN0P1FUocSRvZbmpjA_201,left,137.122.64.25
pneqlABsoncGIaTztgqc3Q_201,1PxFeN22dkQHiF07L-IdIA_201,right,137.122.64.25
zXBXhafG4v-Oma_CsKOA7w_201,-WsvfOGamMiRdgatjpZH3Q_201,left,137.122.64.25
h-EgUBT6JXhVUHhtTkv0ug_201,vZMFSUV_wAC1Afq3oYvMBw_201,left,137.122.64.25
ObHw7RmRXrdgxlzgLJZuFg_201,D-KTS636J9InSADC7b0qWA_201,left,137.122.64.25
m77RMJHOR8RGCxe6VUt9PQ_201,dH4dWSceHcmnRCxx3ZV94w_201,right,137.122.64.25
xz_Q_v4-BHw4aMF7ihNB2A_201,-R2nOSFWyGF13TbFOXQqLg_201,No preference,137.122.64.25
jDQDCop7cVriPzbem_dx0w_201,2Pmoupsscddf2QnVxQpaPA_201,right,137.122.64.25
6jCIwKe5KR5QdPVUZHUGqw_201,p5NFu5a42ErKLdwWVmMkkA_201,left,137.122.64.25
3_zaTYH9Af_VVYTNFBq2Ww_201,FIsJ8LxfJfrQK4FjSmV5NA_201,right,137.122.64.25
DfUnzKW7vVYvEt-r_7vfBA_201,nxmz4fA6z7lA9LnLCakjWg_201,left,137.122.64.25
lx_khx2IkxUjkDs_OPBxaA_201,9C4y_qVBJsXXrS6YKg4QUw_201,left,137.122.64.25
3LCF7mkhrETrQ4uqCx-kOA_201,JJBEUNJINBx8Rny5wEWdvw_201,left,137.122.64.25
LNRjzhdtuHeImU6jMp0ozw_201,OldRf4h9SnaBwNzpdC5fRQ_201,left,137.122.64.25
jHZi6z3rhzad7a4BCQPoyQ_201,qzfbri1tsxjxPSS04VtyHA_201,right,137.122.64.25
Dw9CJHH9wdeVJCtxl_WIRg_201,g0xWw-xqh3rQ_tI5DFIcuw_201,right,137.122.64.25
Id56DPuBCSzjmKQU0mNDUA_201,aQRWyi356lq-g3MZEEtrmQ_201,right,137.122.64.25
mRX3oZ_CqmsT1CrNjBtd4A_201,4rM1m6G-go2J9Ko3RjX5qg_201,left,137.122.64.25
IPO5XSi6re4nf0GR7WkXBA_201,ZxBXYmagix17GvNnVdSQtQ_201,No preference,137.122.64.25
ZkN3mgJ0ryuoWfbd3xc5MQ_201,PG7mFYKkFPNed2ZfmswK7w_201,left,137.122.64.25
PSqFMd7z44jiAPnZWroYPQ_201,szEUlrWjq7izdHVYRbeOew_201,No preference,137.122.64.25
EhT-1neutXfYiCX1DHHnpw_201,lG_5gnuXx9u5_KTP71rpAw_201,No preference,137.122.64.25
z0ZsgSrAhsuFOqOUpE8idA_201,_uIaALnLibvinFWt40PWHw_201,left,137.122.64.25
S07mvkBm72S86uTMTnlX-A_201,xa4H_XI87i8CMye0B5wfiw_201,left,137.122.64.25
EiTphKECaoyCtSob17WUnw_201,kxaV1Rpad55FBO-ZYpt8ng_201,No preference,137.122.64.25
IChfSyp3at1YWeh_Y-1zbw_201,pVzLAUotqzRJ7YTnegy2lQ_201,left,137.122.64.25
S4XcnOFPXO4VA8z0fgI-JQ_201,SHkcIlXC7E47uyjwpSkNUA_201,right,137.122.64.25
LLUQaz8SLOGh-Mdbg81-ZQ_201,CiV5f_NH7IaI2k3jVByG7A_201,left,137.122.64.25
VJlgNTL40EaHH7IETQDlAA_201,u3vRg3CP1zppkmw57zHmMg_201,left,137.122.64.25
l_RXOVN2dY96Zxq444lEJA_201,DRMMHMljaDMxLaA4Mg1sHg_201,left,137.122.64.25
YpbSy7zX91B-sCiQGNS2Tg_201,W2ZUojeKLzfADe2mQAF2lg_201,right,137.122.64.25
fc1lEICxu5TTX7AqEqhljw_201,3R9_OpTalpabU_l4-xuPIw_201,No preference,137.122.64.25
TAwYDt2aH8orMmdQZqx1kg_201,qSrfIh8KnUaV2LfJrz8x_A_201,left,137.122.64.25
h_uJC4tMxH2STVjmgW_RxQ_201,U5cP3HcLvRDi8hG3v5QHpA_201,right,137.122.64.25
7aMirCsiO2AzAwbiGx-qGA_201,oJO62noMRwyBCPOkq5YP8w_201,left,137.122.64.25
IG0yCjvzhFGntP-YsxTHxQ_201,hmgeZbaqEpwWM6ZFAjRcCQ_201,left,137.122.64.25
vIwSt1bKLIYamPJKIfP0jg_201,0MQ-0zXwwTSdHY7v7xuuPA_201,left,137.122.64.25
_6mBEPgJ0WjSA2YBTSJk3Q_201,6tJ4sV40raIr63ZGbdshYQ_201,No preference,137.122.64.25
VmJvv1IVy7JH5IsuojQS0Q_201,XCMI-lyx9qZzldfAnk_V9g_201,No preference,137.122.64.25
T-tKvuIRar02O32ofdcVjw_201,2E85Cc9C_GTpppQ2Hx3efA_201,left,137.122.64.25
ei1osQ0_4xBBRGksQQSd_Q_201,hKd1p0hpnFGG-vlBqhlpNQ_201,left,137.122.64.25
A6tefg5CmT7iMw4CnNJ8uw_201,jLpQfsCwYV23A_qX-yUAlQ_201,right,137.122.64.25
unBxozZWzZTJRwrn8_OvGQ_201,MTgzjvByoFfNP5g3snh15w_201,left,137.122.64.25
W5rjkqLU14LLOxvWMa7YWg_201,eGCxuZehpPgT5UUil_d-XQ_201,right,137.122.64.25
-5BV5WSVf8CT_0L3SRXmxg_201,3gMoehqCmdO3G0Kq92n66w_201,right,137.122.64.25
AsxdVqkOHKAPW_vBncFc9g_201,dOg5Z0Fy_Kyg_Xe-F3D--Q_201,right,137.122.64.25
0nyVBsf2yzi0z8HV_OtzzA_201,WR3-Nt1HmqBrFKkjS4mnHg_201,right,137.122.64.25
JFqY6Xl7jAbriMNvEnvovg_201,1DFimMNAyYvlGOqETbu10w_201,right,137.122.64.25
3akyZBlOAgI1aAUuNxMxUg_201,LoMugPs7HnN5LQ_bFcmnxA_201,right,137.122.64.25
QLh0W7ZNEwnb9I4-N7FPVA_201,fjmLG9fdl_5o4EY9QpALGQ_201,left,137.122.64.25
qTCG-eFTJQY41ysYWhxXSQ_201,Gje0miQXOIJm-_c-u3RG2A_201,No preference,137.122.64.25
l1274bOPu5FRHIbWumx44Q_201,mcCHvidmD_S3nY3PGqD7BQ_201,right,137.122.64.25
NThvlaULfeKReIuVRKQFmQ_201,hMec_Zidc3t1gp-Y0G7_CA_201,left,137.122.64.25
-iCpJhxxSGROa9v89DOyTw_201,gYLnYvID18eEMSN_E0btwQ_201,right,137.122.64.25
zu-Sh3Zdt6AV3mby2gSrxw_201,CxyZGB0Kx-wOW95mOetVCA_201,right,137.122.64.25
IrMLCCtQy1TPRFvTvn_K0w_201,xGmjFb6QZxVz75ZBrfdUSw_201,left,137.122.64.25
9-Q_GnIOb0QD1e6WSGeOHg_201,BLV2hldyK4xbrTBkY80STQ_201,No preference,137.122.64.25
_hMkySjAEYsfYvajAbGC0w_201,F4o0myLKn0lzEojfkeoMKA_201,left,137.122.64.25
qzHt44voYT1Szo7eeTYbwA_201,1PaKewzJ_XGnRWbQKw2kzw_201,left,137.122.64.25
hlPgNtZ3SwBfOM-tbZPPWQ_201,lm_NXIWI6F1wegfr5S4apg_201,left,137.122.64.25
z-joc__MRlep6op_LgSlbA_201,MuuCojXPXxBOk--aXu_5lQ_201,right,137.122.64.25
aVzKQYAqgnHvo57Haw9xvA_201,v2Jxub0rkg8yVIHpzvDvAg_201,right,137.122.64.25
_8cGD3bBdRMY8JjcSPRXFA_201,QG4vW9uefS9WlcTAR5AhVg_201,right,137.122.64.25
sh05BEEyUtsdfZpa_P26tA_201,pcnhYXQr7uhobUSZYBEZ_w_201,left,137.122.64.25
sTHrErDTwOTbZ4ylsSY-uQ_201,drrCYwNne8S2lGEIELB5wg_201,right,137.122.64.25
hiasLeHokx5T7H6T_T9zxg_201,fUwNTfxE-sdfqLLWKMA5GQ_201,No preference,137.122.64.25
XA3jjhWVhmfQMwz5tRx2OA_201,X7BudMZfmXxCiUIYec3qig_201,No preference,137.122.64.25
OoY23_DS5uqTgggXNV7uXQ_201,Z0dG1p4KbP_DASuhxWeupw_201,left,137.122.64.25
102m17CuMxRveis37COl1A_201,SmkoHmUQamfury0F3BzGyw_201,No preference,137.122.64.25
WgkmuoJ_TCP4TtZU_9JLGg_201,iqsVThSnt9KfWib_w4BC9Q_201,No preference,137.122.64.25
66gRIiGE4tSys7Bz3JL7bw_201,ELW1mUoUGKfE-qOBMzkqZA_201,left,137.122.64.25
srJR5osuGP_rB0LSbxnS_A_201,L0FkuJPComUzOOqvlduMMg_201,right,137.122.64.25
3ro0p2yIm2WkcDQcTCUY0g_201,WlL9ZaEaiwuzjb2T_hGFPA_201,right,137.122.64.25
V0a_q2OOttuYrGNTrIsQfg_201,tYOO8NuYm6DwQQy1qMmVHQ_201,No preference,137.122.64.25
CSCPJlphb4pP89cOvhtHMQ_201,y7APaoRPsL20mmjXs38JyA_201,left,137.122.64.25
t1FFYdaQc6Tg7zb9JJu_lg_201,FbE4DR8tYcVy6k1uuAdyyg_201,right,137.122.64.25
69499iryPVGJpRS-B8m6PQ_201,I7N0nzTj9WGUCbyA78jx8w_201,left,137.122.64.25
7JDU76RFO8U9g5qowXHpeg_201,SsM4--gmVm7Wox5i1s514w_201,right,137.122.64.25
0PEL77Z6cq-UyAzx2i1WYg_201,rRDG-CmBpLlsHbdeIDLEQA_201,left,137.122.64.25
gKhj4ZiOF51gI0s8cRZihQ_201,zARrSkkWRdA6BFXRFEzeJw_201,left,137.122.64.25
Shlg6j7Qy3QrQfU2dcxQEg_201,4gOrdrVG8ubZzgPXMLoh6Q_201,right,137.122.64.25
N3BQj9GVRIlc1T25EpFsPQ_201,TTayIult_1Zun9JkjZamBQ_201,right,137.122.64.25
Ud15xW8tH4Qr8Tal-vpeeA_201,Jgfe8oq4XPdmYeKigOpS6Q_201,right,137.122.64.25
3yQncUsaAdN82OPQ4HJ7AQ_201,hf0RKsjNM1lVd5mUnzB9lA_201,right,137.122.64.25
l4KR2DfwcGWCnaACFLwNrQ_201,DVgqYiZdmWCxAFQLuBpTMg_201,left,137.122.64.25
klr99fusn3g72fssRvny2w_201,ZpVVsR2HXBX8kU9M8t6REw_201,right,137.122.64.25
WXGj0JsQLRicRJha6Fk7Eg_201,2WTxho8sS9ErZfqGagxo2w_201,No preference,137.122.64.25
iRm01TrTXCe35kQ_ZJM_bA_201,HwCouXJrroZ_m0dFatVmDg_201,No preference,137.122.64.25
I6y3KYJOhuWZNpMYIMzpdQ_201,-7QI0P6mJeFR3fYfW2JrUA_201,right,137.122.64.25
1OyYXQlOAkyN6vlTdYHvAQ_201,QxM0CJpsyAwmrrvTzEzrJA_201,right,137.122.64.25
zMUvbobwPRwUdWdru7eemg_201,MzN3Vh43HNXBLdaounQJcg_201,left,137.122.64.25
ylq-c8kqTdOBCa5P2VvoNg_201,6KomPJxi0gywzoH4-n1fPA_201,right,137.122.64.25
9XeigBtTlIiMI4Lm5Zh62Q_201,qZjmOHlvba7YPkb80aw20g_201,left,137.122.64.25
B4OFGsuAT2qzqHzKRFdhPQ_201,W_rByioZjvJ4SQ2CW_4YfA_201,right,137.122.64.25
